epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.43467257958090766,0.7982544190026128,0.09862005410393625,0.11911036836323553,0.8757461288455735,1,0.7982544190026128,0
2,0.19790760374200936,0.8717489413481035,0.07059243226415234,0.08967533186968289,0.8835020812109875,2,0.8717489413481035,0
3,0.16663761428706553,0.8868660761032848,0.07011085534827592,0.08852474340118935,0.9073565845825026,3,0.8868660761032848,0
4,0.13999002760286489,0.886741540609301,0.07122013140729129,0.09033243664543629,0.8915565309532978,3,0.8868660761032848,1
5,0.13177529652474335,0.8427643521367244,0.08258232751763826,0.10404930092473352,0.8930534687637405,3,0.8868660761032848,2
6,0.12371257721389854,0.8857007608575584,0.06636189931872194,0.08421981891657893,0.8961290611305444,3,0.8868660761032848,3
7,0.11704225286594412,0.8784939150691095,0.07248272832773421,0.09133414397555394,0.8866350799491236,3,0.8868660761032848,4
8,0.11921285973728032,0.8978311050009335,0.06421893357602643,0.0820386721840318,0.9010811493502333,8,0.8978311050009335,0
9,0.10028145013593179,0.8583168246584255,0.07806522409846758,0.09552860174632954,0.9007134061816195,8,0.8978311050009335,1
10,0.09714987758773466,0.9034995589404484,0.055567664897023854,0.07529157690189733,0.9081115940539356,10,0.9034995589404484,0
11,0.10430984684775547,0.8803315328831014,0.06477304316909234,0.08275114301730269,0.8965518206950623,10,0.9034995589404484,1
12,0.09020964463771378,0.8911010307253355,0.06181143502845761,0.08246175849568176,0.8917194149457635,10,0.9034995589404484,2
13,0.08702690907604786,0.8990078966198632,0.05907583392991159,0.07746027699500034,0.9027181194278359,10,0.9034995589404484,3
14,0.08712217392842414,0.8859604430235108,0.06673529852522561,0.08495476849252258,0.9057488573557514,10,0.9034995589404484,4
15,0.082617137148894,0.8947818658230342,0.061766930320182115,0.07989486096603957,0.8994002522803564,10,0.9034995589404484,5
16,0.07755677311459958,0.8933529159678311,0.06288133795913897,0.08300747250126221,0.8955677584081972,10,0.9034995589404484,6
