domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,label_majority,5,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_mean,9,task,0,47407,40290,0.9215686274509803,0.7832176682768368,0.8467792512856767,37130,3160,10277
CR,logit_mean,9,task,1,4384,333,0.43843843843843844,0.0333029197080292,0.06190375238499046,146,187,4238
CR,logit_mean,9,task,2,1298,7156,0.18040804918949133,0.9946070878274268,0.3054175538206766,1291,5865,7
CR,logit_mean,9,task,3,12257,17567,0.5574657027380885,0.7989720159908623,0.6567194206008584,9793,7774,2464
CR,logit_mean,9,social,0,954,8092,0.05635195254572417,0.4779874213836478,0.10081804112314834,456,7636,498
CR,logit_mean,9,social,1,3077,4594,0.5761863299956465,0.8602534936626585,0.6901316647112502,2647,1947,430
CR,logit_mean,9,social,2,11812,4609,0.9915382946409199,0.38689468337284116,0.5566043480908592,4570,39,7242
CR,logit_mean,9,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,9,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,9,task,0,47407,40287,0.9216124308089458,0.7831965743455608,0.8467854129130842,37129,3158,10278
CR,prob_mean,9,task,1,4384,333,0.43843843843843844,0.0333029197080292,0.06190375238499046,146,187,4238
CR,prob_mean,9,task,2,1298,7158,0.18049734562727018,0.9953775038520801,0.3055818353831599,1292,5866,6
CR,prob_mean,9,task,3,12257,17568,0.5576047358834244,0.7992167740882761,0.6568985750209556,9796,7772,2461
CR,prob_mean,9,social,0,954,8089,0.05637285202126344,0.4779874213836478,0.1008514873382727,456,7633,498
CR,prob_mean,9,social,1,3077,4597,0.5758103110724385,0.8602534936626585,0.6898618712535834,2647,1950,430
CR,prob_mean,9,social,2,11812,4609,0.9915382946409199,0.38689468337284116,0.5566043480908592,4570,39,7242
CR,prob_mean,9,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,prob_mean,9,social,4,0,0,nan,nan,nan,0,0,0
CR,label_majority,9,task,0,47407,40193,0.9212549448909014,0.7810660872866876,0.8453881278538813,37028,3165,10379
CR,label_majority,9,task,1,4384,353,0.40509915014164305,0.03261861313868613,0.06037576525226936,143,210,4241
CR,label_majority,9,task,2,1298,7197,0.17938029734611644,0.9946070878274268,0.3039434961742202,1291,5906,7
CR,label_majority,9,task,3,12257,17603,0.5557007328296313,0.7980745696336787,0.6551908908238445,9782,7821,2475
CR,label_majority,9,social,0,954,8108,0.05611741489886532,0.4769392033542977,0.1004193334804679,455,7653,499
CR,label_majority,9,social,1,3077,4598,0.5737277076989996,0.8573285667858304,0.6874267100977199,2638,1960,439
CR,label_majority,9,social,2,11812,4589,0.9912835040313794,0.38511683034202504,0.5547222730321322,4549,40,7263
CR,label_majority,9,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,label_majority,9,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_mean,15,task,0,47407,40435,0.9218498825275133,0.7862762883118527,0.848682862412058,37275,3160,10132
CR,logit_mean,15,task,1,4384,282,0.48226950354609927,0.03102189781021898,0.05829404200600086,136,146,4248
CR,logit_mean,15,task,2,1298,7131,0.1817416912074043,0.9984591679506933,0.3075097876379167,1296,5835,2
CR,logit_mean,15,task,3,12257,17498,0.560406903646131,0.8000326344129884,0.6591161149386657,9806,7692,2451
CR,logit_mean,15,social,0,954,8124,0.05625307730182176,0.4790356394129979,0.10068296981714034,457,7667,497
CR,logit_mean,15,social,1,3077,4568,0.5814360770577933,0.8631784205394866,0.6948332243296272,2656,1912,421
CR,logit_mean,15,social,2,11812,4603,0.9934825114056051,0.3871486623772435,0.5571733170880292,4573,30,7239
CR,logit_mean,15,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,15,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,15,task,0,47407,40411,0.9218282150899507,0.7857911278925054,0.8483909904575373,37252,3159,10155
CR,prob_mean,15,task,1,4384,284,0.4788732394366197,0.03102189781021898,0.05826906598114825,136,148,4248
CR,prob_mean,15,task,2,1298,7160,0.1812849162011173,1.0,0.30692835185623074,1298,5862,0
CR,prob_mean,15,task,3,12257,17491,0.5605740094905952,0.7999510483805172,0.6592039800995025,9805,7686,2452
CR,prob_mean,15,social,0,954,8116,0.0563085263676688,0.4790356394129979,0.1007717750826902,457,7659,497
CR,prob_mean,15,social,1,3077,4570,0.5814004376367615,0.8635034124146896,0.6949130377925985,2657,1913,420
CR,prob_mean,15,social,2,11812,4609,0.9932740290735518,0.387571960717914,0.5575787101881736,4578,31,7234
CR,prob_mean,15,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,prob_mean,15,social,4,0,0,nan,nan,nan,0,0,0
CR,label_majority,15,task,0,47407,40224,0.9215642402545744,0.7819309384690025,0.8460248085723089,37069,3155,10338
CR,label_majority,15,task,1,4384,332,0.45481927710843373,0.03444343065693431,0.06403731976251059,151,181,4233
CR,label_majority,15,task,2,1298,7255,0.17891109579600276,1.0,0.30351923301765465,1298,5957,0
CR,label_majority,15,task,3,12257,17535,0.5589962931280297,0.7997062902831036,0.6580290010741139,9802,7733,2455
CR,label_majority,15,social,0,954,8110,0.056473489519112206,0.480083857442348,0.10105913503971757,458,7652,496
CR,label_majority,15,social,1,3077,4596,0.5768059181897301,0.8615534611634709,0.6909943959337937,2651,1945,426
CR,label_majority,15,social,2,11812,4589,0.9919372412290259,0.38537080934642737,0.555088104383879,4552,37,7260
CR,label_majority,15,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,label_majority,15,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_mean,31,task,0,47407,40913,0.9215897147605896,0.7953466787605206,0.8538269927536233,37705,3208,9702
CR,logit_mean,31,task,1,4384,191,0.5916230366492147,0.025775547445255474,0.049398907103825135,113,78,4271
CR,logit_mean,31,task,2,1298,7026,0.18460005693139767,0.9992295839753467,0.31162902450744834,1297,5729,1
CR,logit_mean,31,task,3,12257,17216,0.571967936802974,0.8033776617443094,0.6682047976113731,9847,7369,2410
