scope,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio
CR,baseline,none,task,65346,0.7003795182566646,0.4054097476920449,5,65341,25,2258,0.00038260816332777274,0.03455716931176443,90.32
CR,baseline,none,social,17295,0.20427869326394912,0.06197379483188226,4,17291,6,386,0.0003470013301717657,0.02232375224105026,64.33333333333333
CR,hmm_uniform_start,mix=0.25;strength=1;alpha=1,mean,82641,0.4563334810028114,0.23717808488658546,9,82632,31,813,0.0003751573240391132,0.009838803369154808,26.225806451612904
CR,hmm_uniform_start,mix=0.25;strength=2;alpha=1,mean,82641,0.4605801438199315,0.24382708931111724,9,82632,31,653,0.0003751573240391132,0.00790250750314648,21.06451612903226
CR,hmm_uniform_start,mix=0.25;strength=4;alpha=1,mean,82641,0.4645129432974422,0.2483278333663614,9,82632,31,496,0.0003751573240391132,0.006002517184625811,16.0
CR,hmm_uniform_start,mix=0.25;strength=8;alpha=1,mean,82641,0.4707446457072631,0.25863910862843065,9,82632,31,349,0.0003751573240391132,0.0042235453577306615,11.258064516129032
CR,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,mean,82641,0.4543202121980935,0.2352737621479567,9,82632,31,1019,0.0003751573240391132,0.012331784296640527,32.87096774193548
CR,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,mean,82641,0.45647886098016277,0.2375699295052625,9,82632,31,831,0.0003751573240391132,0.010056636654080743,26.806451612903224
CR,hmm_uniform_start,mix=0.5;strength=12;alpha=1,mean,82641,0.4883730141633956,0.2851760917580767,9,82632,31,163,0.0003751573240391132,0.0019726014134959823,5.258064516129032
CR,hmm_uniform_start,mix=0.5;strength=1;alpha=1,mean,82641,0.4604424154203355,0.24313582457745353,9,82632,31,666,0.0003751573240391132,0.008059831542259657,21.483870967741936
CR,hmm_uniform_start,mix=0.5;strength=2;alpha=1,mean,82641,0.4642221833427395,0.24883968438049972,9,82632,31,514,0.0003751573240391132,0.006220350469551748,16.580645161290324
CR,hmm_uniform_start,mix=0.5;strength=4;alpha=1,mean,82641,0.4704402788184499,0.2578840924388493,9,82632,31,365,0.0003751573240391132,0.0044171749443314935,11.774193548387096
CR,hmm_uniform_start,mix=0.5;strength=8;alpha=1,mean,82641,0.48065343890041956,0.2725351571398833,9,82632,31,242,0.0003751573240391132,0.0029286474973375934,7.806451612903226
CR,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,mean,82641,0.4560035964671769,0.23710572935781574,9,82632,31,882,0.0003751573240391132,0.010673830961370898,28.451612903225808
CR,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,mean,82641,0.45888661938535785,0.2411352252357763,9,82632,31,732,0.0003751573240391132,0.008858553586988092,23.612903225806452
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,mean,82641,0.5006384933051946,0.3033192154740803,9,82632,31,104,0.0003751573240391132,0.0012585923129054119,3.3548387096774195
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,82641,0.4631384080295883,0.24747433504290617,9,82632,31,565,0.0003751573240391132,0.006837544776841902,18.225806451612904
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,82641,0.4678770002704133,0.25433399732636663,9,82632,31,401,0.0003751573240391132,0.004852841514183367,12.935483870967742
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,82641,0.47797538668605294,0.268352665101242,9,82632,31,274,0.0003751573240391132,0.003315906670539258,8.838709677419354
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,mean,82641,0.4892988550717909,0.2865258091273654,9,82632,31,157,0.0003751573240391132,0.00189999031852067,5.064516129032258
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,82641,0.4611081026850494,0.24393745532449126,9,82632,31,621,0.0003751573240391132,0.007515248329944816,20.032258064516128
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,82641,0.4654846936723695,0.2500913083888312,9,82632,31,465,0.0003751573240391132,0.005627359860586698,15.0
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,82641,0.5088141543650134,0.3219177511942071,9,82632,31,38,0.0003751573240391132,0.00045987026817697745,1.2258064516129032
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,82641,0.47239908272381514,0.2602712099702658,9,82632,31,317,0.0003751573240391132,0.003836286184528996,10.225806451612904
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,82641,0.4843490023046048,0.27873276290796456,9,82632,31,194,0.0003751573240391132,0.002347758737535095,6.258064516129032
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,82641,0.5005696291053967,0.30325820513996754,9,82632,31,104,0.0003751573240391132,0.0012585923129054119,3.3548387096774195
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,mean,82641,0.5010248482100843,0.3054935057371253,9,82632,31,54,0.0003751573240391132,0.00065349985477781,1.7419354838709677
