domain,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio,excess_flips
CC,hmm_prior_uniform,mix=1;strength=8;prior=2,task,215692,0.1330415592604269,0.010731180747481014,14,215678,148,12,0.0006862081436215099,5.563849813147377e-05,0.08108108108108109,-136
CC,hmm_prior_uniform,mix=1;strength=8;prior=2,social,184616,0.12065043116522944,0.04265119065521482,14,184602,88,142,0.00047670122750566085,0.0007692224352932255,1.6136363636363635,54
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=0.25,task,215692,0.6142786936928584,0.38512441143487824,14,215678,148,212,0.0006862081436215099,0.0009829468003227032,1.4324324324324325,64
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=0.25,social,184616,0.6080458898470339,0.3457950768089835,14,184602,88,116,0.00047670122750566085,0.0006283788908029165,1.3181818181818181,28
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=0.5,task,215692,0.5705404002002856,0.34731876219974767,14,215678,148,189,0.0006862081436215099,0.0008763063455707119,1.277027027027027,41
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=0.5,social,184616,0.595658014473285,0.3448444668625448,14,184602,88,124,0.00047670122750566085,0.0006717153660307039,1.4090909090909092,36
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=1,task,215692,0.4746814902731673,0.2713356372232196,14,215678,148,219,0.0006862081436215099,0.0010154025908993964,1.4797297297297298,71
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=1,social,184616,0.5893476188412705,0.36341410978633026,14,184602,88,134,0.00047670122750566085,0.0007258859600654381,1.5227272727272727,46
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=1.5,task,215692,0.2726897613263357,0.1092465896594693,14,215678,148,149,0.0006862081436215099,0.000690844685132466,1.0067567567567568,1
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=1.5,social,184616,0.5653951986826711,0.36390208618204095,14,184602,88,151,0.00047670122750566085,0.0008179759699244862,1.7159090909090908,63
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=2,task,215692,0.14273130204180035,0.013951100201420185,14,215678,148,21,0.0006862081436215099,9.73673717300791e-05,0.14189189189189189,-127
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=2,social,184616,0.5138937036876544,0.32492081871415274,14,184602,88,194,0.00047670122750566085,0.0010509095242738431,2.2045454545454546,106
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=0.25,task,215692,0.6303989021382341,0.38957710470458223,14,215678,148,195,0.0006862081436215099,0.0009041255946364488,1.3175675675675675,47
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=0.25,social,184616,0.6215387615374616,0.3592416281131899,14,184602,88,109,0.00047670122750566085,0.0005904594749786027,1.2386363636363635,21
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=0.5,task,215692,0.6039723309163065,0.35956177798659616,14,215678,148,199,0.0006862081436215099,0.0009226717606802733,1.3445945945945945,51
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=0.5,social,184616,0.621365428781904,0.36254643902968864,14,184602,88,105,0.00047670122750566085,0.000568791237364709,1.1931818181818181,17
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=1,task,215692,0.5456345158837602,0.3019762111317176,14,215678,148,180,0.0006862081436215099,0.0008345774719721066,1.2162162162162162,32
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=1,social,184616,0.6240141699527668,0.37489943615274846,14,184602,88,106,0.00047670122750566085,0.0005742082967681824,1.2045454545454546,18
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=1.5,task,215692,0.44456447156130036,0.22229765305310162,14,215678,148,176,0.0006862081436215099,0.000816031305928282,1.1891891891891893,28
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=1.5,social,184616,0.6223241755860813,0.38218969969152944,14,184602,88,109,0.00047670122750566085,0.0005904594749786027,1.2386363636363635,21
