domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,purple,task,384143,0.20993514121850235,0.3885828769156971,0.6366652816780836,0.592146674545677
CR,purple,social,384143,0.07979398537018513,0.19993810402798537,0.5226194768283963,0.526426356851485
CR,yellow,task,0,nan,nan,nan,nan
CR,yellow,social,0,nan,nan,nan,nan
