domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.43108080123100206,0.5116672538913789,0.6533863515325384,0.63920775921221
CC,social,184616,0.3467286999282731,0.4420402859330544,0.5804604865732631,0.551225245915847
