role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,104317,0.24318567403365582,0.3824025941300479,0.586521131886519,0.6463663640633838
purple,social,90804,0.1792993051995247,0.296873147471031,0.4550058070763567,0.5176203691467336
yellow,task,111375,0.11112094697286717,0.277969578510583,0.44724939855143275,0.5384781144781144
yellow,social,93812,0.14926108070558036,0.291610132912727,0.4405824570292806,0.5170767066046987
