domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,801503,0.5347937793502275,0.6131354326239867,0.7366083914016895,0.7150840358676137
CC,purple,social,790873,0.6024600440487624,0.6677869968436179,0.7273920815980315,0.7193569637603003
CC,yellow,task,802313,0.5730520975794666,0.6334696179853077,0.7549684054117866,0.7392040263587901
CC,yellow,social,792261,0.6233486822539366,0.6920767208173244,0.7287503118818472,0.723269225671843
