dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxij,086,35090,0.6544948663718485,0.08015712749655683,0.10136442727206146,0.6823957830611013
noxij,101,58326,0.7516474998024757,0.044950516856329246,0.058630665455247505,0.7588558049008486
noxij,102,51830,0.7888087410353258,0.0638413214743764,0.08199776214106057,0.8274799507545865
noxij,103,44944,0.6147945518157946,0.10129231397291019,0.12283230638411723,0.7478970571920306
noxij,104,44194,0.8093284149870295,0.08082417976039287,0.10243415211897121,0.8801365781803101
noxij,105,41266,0.8328060183440517,0.05688173047212781,0.07113386215242586,0.8405699488063755
noxij,106,43788,0.7928225880326958,0.06111933194933577,0.07958065133907635,0.8072232594688433
noxij,107,32762,0.9077188606134987,0.07038718995952992,0.09863991627396078,0.9407250985750417
noxij,108,32212,0.8059847672121077,0.06642816639061234,0.08529408085816817,0.8446030847840299
noxij,109,46312,0.44791960738537134,0.08275956472989747,0.10482329073302737,0.5085045987901357
noxij,110,44334,0.7112156502416659,0.06708836727395617,0.0903266767234607,0.7384925495674761
noxij,111,52908,0.6976654168966832,0.07086961571568089,0.08914091671779148,0.7151833311151432
noxij,112,34078,0.7044943591000697,0.07829071568814135,0.09780965530176519,0.7785027619837329
noxij,113,32394,0.8105339885331454,0.0860291651071807,0.11274366904564789,0.9099133642655126
noxij,114,46960,0.6790504269596529,0.05631051814160588,0.07051268872171577,0.6978109525746679
noxij,115,33946,0.6402962537305336,0.05814546981849141,0.07516822361231565,0.6505924355550783
noxij,116,32434,0.8097126061558774,0.06076398665825577,0.08333337551013521,0.8604501458102837
noxij,117,31196,0.7192733892278413,0.08580397962465246,0.10642080006146376,0.807691723687483
noxij,118,38050,0.6811505620159456,0.07597321463005957,0.0975479512832033,0.6982843153777973
noxij,119,32834,0.8055712018876745,0.07920502893023489,0.10081706208592522,0.8480532983138779
noxij,120,38990,0.7696582161501134,0.06614731227851034,0.08264021064777198,0.782729882438492
noxij,133,57158,0.8130121840205847,0.07886610130428705,0.0952381597251577,0.8777847736960452
noxij,134,49960,0.6602462418738199,0.05901098432833235,0.07421501071327172,0.6988512601367612
noxij,135,42110,0.6584860530159251,0.06458174987726853,0.08166550874970531,0.7237140964927676
noxij,136,43210,0.6520772484828197,0.060264954428811184,0.0763217294013351,0.7012394793046813
noxij,137,43240,0.6819591565297104,0.0946269064861678,0.11767409964450706,0.7240701652852893
noxij,138,43226,0.3806838002781887,0.08767076661434613,0.10526854086553053,0.6306588598867541
noxij,139,37860,0.8632570153941499,0.07021087937852062,0.09078255470248625,0.8903996869608611
noxij,140,40376,0.750310444171135,0.09855343056031214,0.12632752668351502,0.8308738158717561
noxij,141,61286,0.651965487239933,0.0690862245965336,0.08888923585896535,0.7872852264724708
noxij,142,48274,0.2778238999062294,0.09477444376717617,0.12226966813033023,0.5001362072197796
