epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.456337188324217,0.8508027320330078,0.0817444370525538,0.10247103616118149,0.8760557946592268,1,0.8508027320330078,0
2,0.2040355475567981,0.852220784341282,0.07672489922437181,0.0990250238436315,0.8843795310414035,2,0.852220784341282,0
3,0.17156480820798084,0.8826217788824013,0.06892811714903738,0.08782718925298241,0.8983950551280605,3,0.8826217788824013,0
4,0.1580035821508966,0.8520472994114934,0.07333391801950652,0.09175326948585498,0.8834612672702368,3,0.8826217788824013,1
5,0.14247182736080655,0.8821486230395156,0.0731943597732968,0.09303601085018652,0.8988344120763263,3,0.8826217788824013,2
6,0.12994982409213787,0.869406911647176,0.07246421868016761,0.09275667440343642,0.8951868504139681,3,0.8826217788824013,3
7,0.13078196865418998,0.8830229818534095,0.07201776144786742,0.0906376821370828,0.8953671585936608,3,0.8826217788824013,4
8,0.12025070486806375,0.8749858083297889,0.07521117378152482,0.09328040596813719,0.9113620991579344,3,0.8826217788824013,5
9,0.11584134556311929,0.9008373355173657,0.06185338136022809,0.07992276355829145,0.9123054782045049,9,0.9008373355173657,0
10,0.11671573005987136,0.9017277109787819,0.0641174438134833,0.08361884023606085,0.9091335276158801,9,0.9008373355173657,1
11,0.10682467235386042,0.9091501641036691,0.05604658721650359,0.07359769066271432,0.9139175117918538,11,0.9091501641036691,0
12,0.10647353859237545,0.8890629298815858,0.0684577700208717,0.08632780233089588,0.9054875473385896,11,0.9091501641036691,1
13,0.1027368590318037,0.9085574779693818,0.06128256571173425,0.07998158459022776,0.9112563588197334,11,0.9091501641036691,2
14,0.0929848416734137,0.8853038099028439,0.06692606697039125,0.08602412241154958,0.9046745712826492,11,0.9091501641036691,3
15,0.09713233324045635,0.8829344342828914,0.06843904623665029,0.08679602196784668,0.8988784696949736,11,0.9091501641036691,4
16,0.09080471501824605,0.8712493349782496,0.06914618661892545,0.08881651314023113,0.8932820855087915,11,0.9091501641036691,5
17,0.09236658343952664,0.879065697899785,0.06950654329971016,0.0869074809219874,0.8990588618860461,11,0.9091501641036691,6
