epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.49335069040567175,0.7592167094502627,0.0923370084580183,0.11974508740990522,0.7641122420193097,1,0.7592167094502627,0
2,0.23414662365096708,0.7461111570165311,0.10390469678091772,0.12939694088549275,0.8156425968403869,1,0.7592167094502627,1
3,0.19632611304356906,0.7902719897777462,0.09321032598172671,0.12195402468481852,0.8097024210178679,3,0.7902719897777462,0
4,0.17401480164317137,0.7499024675375812,0.0971811574533196,0.12594959614108175,0.7933219230472739,3,0.7902719897777462,1
5,0.16055032923735307,0.8135081154869965,0.08598426185114856,0.11253245850532677,0.8369793041411331,5,0.8135081154869965,0
6,0.1528356104924534,0.8031635377234595,0.09178759119380558,0.11234636489379245,0.853966674758713,5,0.8135081154869965,1
7,0.15069963803607456,0.8297421438250007,0.08143156312429746,0.1036276397916998,0.8553605489077954,7,0.8297421438250007,0
8,0.13833993903839786,0.8283206452086658,0.08125589864857541,0.10221752916188408,0.8396419451579616,7,0.8297421438250007,1
9,0.1342638357238875,0.7998246756734018,0.0848211484581757,0.1075138273300419,0.8417827922469481,7,0.8297421438250007,2
10,0.13127709587634598,0.738029151436945,0.10201935074822531,0.12683491506468736,0.8044335165390424,7,0.8297421438250007,3
11,0.12162151405824483,0.8442775494412225,0.07252148604649569,0.0957783237042383,0.8483982248878613,11,0.8442775494412225,0
12,0.1224478957402772,0.8478055524012951,0.07115815086838953,0.09260642280018973,0.8618047664487927,12,0.8478055524012951,0
13,0.12083853970575069,0.8312877258200174,0.07930969546222341,0.10247037877761887,0.8371843522926089,12,0.8478055524012951,1
14,0.1120829466956755,0.8056245960357302,0.08525614695151,0.11760351355206433,0.815239805595956,12,0.8478055524012951,2
15,0.10901294327572564,0.8039959340655786,0.0839797865436645,0.11106688667077269,0.8155475889254818,12,0.8478055524012951,3
16,0.1060762308249816,0.8062596512508271,0.08910045912550081,0.110124609841667,0.8527537253714635,12,0.8478055524012951,4
17,0.10727458154957598,0.8078906504346777,0.07962069841636986,0.10721759946992668,0.8117165014307649,12,0.8478055524012951,5
18,0.10608546394669549,0.8386162777155335,0.07394687455287802,0.09700156770251013,0.8453516453081631,12,0.8478055524012951,6
