domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.37692018200554195,0.41481202115030347,0.5995787826960995,0.6035967954305212
CC,social,184616,-0.04517911323374223,0.10077126091707474,0.17863092063347707,0.1507019976600078
