epoch,train_loss,val_organizer_score,best_epoch,best_val_organizer_score,stale_epochs,train_seconds,val_seconds,epoch_seconds
1,2.0465216636657715,0.09807785032060992,1,0.09807785032060992,0,144.99970137800847,51.474751071000355,196.5027488420019
2,1.4803160429000854,0.1226729747951994,2,0.1226729747951994,0,148.49136886899942,56.45115743900533,204.96975204999035
3,1.293678641319275,0.23956552149949426,3,0.23956552149949426,0,148.52496647699445,69.16827904099773,217.72089958300057
4,1.1724482774734497,0.20427540951704581,3,0.23956552149949426,1,161.89279487798922,68.24326648100396,230.14053663999948
5,1.1562776565551758,0.16398748606243713,3,0.23956552149949426,2,142.15404580099857,62.931547030006186,205.08891942400078
6,1.1536693572998047,0.23568922954619564,3,0.23956552149949426,3,154.30292592500336,63.27321451398893,217.578691556002
7,1.0046736001968384,0.23882488995050846,3,0.23956552149949426,4,116.97180981301062,44.6225291830051,161.5980644509982
8,0.9370711445808411,0.2216470933116039,3,0.23956552149949426,5,148.2658675119892,66.37504922600056,214.6444188720052
9,0.9247729182243347,0.278858014503028,9,0.278858014503028,0,153.80891693900048,42.99069631799648,196.82316558700404
10,0.8643356561660767,0.2513075790842399,9,0.278858014503028,1,155.89252355700592,68.46361876600713,224.35937825401197
11,0.8044980764389038,0.3243943933380159,11,0.3243943933380159,0,155.33682267100085,59.68079297499207,215.04207840601157
12,0.9681407809257507,0.1570655673916154,11,0.3243943933380159,1,142.52121386499493,45.339551740995375,187.86380994600768
13,0.8670812249183655,0.2970021823107703,11,0.3243943933380159,2,216.37145669700112,45.217014913010644,261.59301543899346
14,0.8302686214447021,0.2378366254997606,11,0.3243943933380159,3,212.33402948301227,59.779303372997674,272.1165150159941
15,0.8019581437110901,0.37692018200554195,15,0.37692018200554195,0,163.9259833949909,52.98316896100005,216.93432122300146
16,0.7629024386405945,0.2700245326920691,15,0.37692018200554195,1,254.6770453210047,55.123380731994985,309.80418246999034
