domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.29148317193557677,0.3809305028889558,0.5517605749177138,0.5562468245827622
CC,purple,social,90804,-0.04244136497981112,0.08697576715576935,0.13552207185202758,0.1253248755561429
CC,yellow,task,111375,0.4446457565092642,0.43290622044062455,0.65377083477814,0.6479461279461279
CC,yellow,social,93812,-0.05376720731695205,0.11024427681921853,0.2141904748668578,0.1752654244659532
