group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,65346,0.24184279880732418,0.39770153005947534,0.615066025124545,0.5731337801854742
overall,social,17295,0.03371860586467216,0.0777537965152822,0.19332997238011915,0.16420930904885805
