role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,801503,0.26931868263091746,0.43346466617398494,0.5721159816917066,0.5416673424803151
purple,social,790873,0.3063947821764752,0.42496865042568305,0.5283496216593409,0.5085317111596932
yellow,task,802313,0.25215332224140297,0.40550342360224845,0.5402837897506962,0.5094171476717939
yellow,social,792261,0.2985005077183435,0.41905840550116125,0.5077153665789048,0.483575488380723
