domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.16337302478614552,0.3486761664307379,0.46695246904277843,0.43295915334988544
CC,purple,social,90804,0.15380264987550465,0.28187030452000433,0.40170837755189137,0.3711840888066605
CC,yellow,task,111375,0.0623653604334686,0.29780703819521587,0.4141132152805214,0.4036094276094276
CC,yellow,social,93812,0.10572902890681905,0.25783245864869114,0.35431109352156803,0.32219758666268705
