dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi,007,108642,0.9171096421842139,0.052282961728520816,0.06839895056165465,0.9270318979638855
noxi,009,45214,0.521300131634802,0.06034273693103465,0.07488629535970863,0.6174245208486646
noxi,011,72010,0.9195275119592438,0.04464954451857391,0.061979549759995915,0.9309946937833717
noxi,014,53448,0.7738384725333195,0.058213433756174784,0.06927722072704316,0.8343751410721092
noxi,058,75506,0.7067862642733924,0.07387443434126009,0.08606578952143985,0.7667015803833502
noxi,062,67788,0.5941165677672366,0.06836327454969197,0.08319302993044442,0.6270091425281253
noxi,063,31992,0.8445636580210364,0.07039462443759978,0.09141529715156738,0.8570813036221712
noxi,074,47716,0.8476512453135164,0.0502035865350238,0.06352155737388582,0.8623166397047101
noxi,075,49752,0.8790805630712943,0.039637399541750155,0.06130138003365394,0.8868615662703854
noxi,076,25068,0.7734143243819296,0.0540287593314118,0.06658669151494621,0.8138472626967906
noxij,121,28100,0.8016904539846083,0.0582980142597414,0.0776331998939584,0.8627284817922426
noxij,122,31700,0.7168315059238826,0.05441208728527421,0.0705637180719562,0.7489155778399214
noxij,123,35150,0.6863723567300836,0.052761661574392875,0.08176958959101026,0.7548513994924063
noxij,124,34400,0.8064009400191882,0.0526310814553222,0.0717906613007875,0.825468769281375
noxij,125,32750,0.6887324343486103,0.07412041060296634,0.09012573529737035,0.8061982384190962
noxij,126,30800,0.6217106626380184,0.0748254852526664,0.09602641701302961,0.7624440527185987
noxij,143,42050,0.6558768609430299,0.04199175880085699,0.05620607309773228,0.756334169096746
noxij,144,38500,0.4278854227968849,0.05350839570435611,0.08008165668507518,0.5838741641160352
noxij,145,54698,0.6096778902514091,0.05394678983110397,0.07451810760726656,0.7886879114237846
noxij,146,72600,0.6149143952703616,0.05659956818297711,0.07230608049470946,0.8219840080572457
