domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,1603816,0.34043178675464547,0.5113434524519911,0.6386510000357403,0.6328637449682507
CC,social,1583134,0.4687455480116498,0.56178911364799,0.6409677993195043,0.6267713282640636
