domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.3511907203172413,0.46085442345181965,0.6034030159409269,0.5909862210930401
CC,social,184616,0.11295404698613973,0.2529548168116121,0.34619556044915073,0.3212830957230143
