group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,384143,0.4064443175567714,0.5426818821427948,0.7035085198255944,0.6678398408925843
overall,social,384143,0.8199545292237168,0.5199746299144526,0.9281614086297956,0.9154741853945015
