epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.42138557603110127,0.743318678704773,0.11932034841176357,0.1463538793744619,0.8552091690819396,1,0.743318678704773,0
2,0.23846344938918726,0.8547409711881394,0.07524476451093563,0.09972032248023202,0.857970371938889,2,0.8547409711881394,0
3,0.20182251363103068,0.8269763568296011,0.08230209331856966,0.10403405156365311,0.870171306455527,2,0.8547409711881394,1
4,0.19009190074988266,0.8708473833160246,0.07471898542799191,0.09805952846525258,0.8789103381141086,4,0.8708473833160246,0
5,0.17345220206388787,0.8669027345622402,0.07433254236518465,0.0960261305121522,0.8783383827040883,4,0.8708473833160246,1
6,0.17418846743765162,0.8587511940549685,0.0715967169674872,0.09296211707881673,0.8611835911506558,4,0.8708473833160246,2
7,0.16104948565141478,0.8553197299652078,0.07846349662504237,0.10090520747554593,0.8757697535710995,4,0.8708473833160246,3
8,0.15831500903439166,0.8820948549860376,0.06118370117090836,0.08396429571106234,0.885034210601129,8,0.8820948549860376,0
9,0.1472629562242707,0.8673488871007173,0.06748147831597366,0.0904537528234773,0.8685106225248646,8,0.8820948549860376,1
10,0.13846363627643726,0.8768898243290584,0.06748726921520136,0.09084315667858538,0.8774889717459748,8,0.8820948549860376,2
11,0.13019165541253871,0.8666897970830993,0.06921519531830338,0.0948646948176482,0.8712595744738316,8,0.8820948549860376,3
12,0.1317902664417651,0.883911439725757,0.06140981617686873,0.08531772573174977,0.8863612053387818,12,0.883911439725757,0
13,0.12359632529429536,0.8806457590104665,0.06259944297549631,0.08712063434034187,0.8808738240393066,12,0.883911439725757,1
14,0.12016853022931227,0.8645350676149616,0.06845129636953112,0.09155827634461072,0.8713910684974847,12,0.883911439725757,2
15,0.12399342778458525,0.8765492740285593,0.06673805096775498,0.08981576817620565,0.8812071969622739,12,0.883911439725757,3
16,0.10771525384330038,0.8922063881392408,0.05972686802328548,0.08282018508478614,0.8935085052915535,16,0.8922063881392408,0
17,0.1067129818361197,0.8775611839190376,0.06542264862526921,0.08748410064915005,0.8851523207548831,16,0.8922063881392408,1
18,0.10783629986777235,0.8786882004700144,0.060631722005848446,0.08515708124607782,0.8830291838907484,16,0.8922063881392408,2
19,0.09888705210899239,0.8813336639877292,0.06364442498601329,0.08773033426923617,0.8816771186924697,16,0.8922063881392408,3
20,0.09745374166253787,0.852250378935948,0.07137478823696249,0.09875331599090496,0.8575766408784308,16,0.8922063881392408,4
21,0.09364384123638494,0.8635848507397859,0.07119365422381888,0.09193700467101273,0.8812784131326206,16,0.8922063881392408,5
22,0.09486805458567035,0.8683545017593176,0.06680169292943149,0.08943460930460251,0.8831767816125642,16,0.8922063881392408,6
