domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.23498738795455926,0.40094063468795255,0.546950346711063,0.5767066001520686
CC,social,184616,0.19505554427517985,0.31889719073520756,0.4717922298527566,0.48536421545261516
