domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.14060664476416507,0.3086660069369477,0.4902465052402731,0.5161990245349851
CC,social,184616,-0.03456884109013886,0.09588913862689238,0.16067248099404977,0.14416951943493522
