both,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,281038,0.5736911022708673,0.27502006242987526,19,281019,173,2522,0.0006156167376583078,0.008974482152452326,14.578034682080926
both,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,201911,0.5238941910049477,0.23796224840527844,18,201893,94,1743,0.00046559316073365597,0.00863328594849747,18.54255319148936
both,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,281038,0.5799144599662679,0.2828475443531672,19,281019,173,1881,0.0006156167376583078,0.006693497592689462,10.872832369942197
both,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,201911,0.5264299617158055,0.240408311932167,18,201893,94,1371,0.00046559316073365597,0.006790725780487684,14.585106382978724
both,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,281038,0.584557960133505,0.28853687144798684,19,281019,173,1370,0.0006156167376583078,0.00487511520573342,7.91907514450867
both,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,201911,0.5279355755753773,0.23880666112285864,18,201893,94,990,0.00046559316073365597,0.004903587543897015,10.53191489361702
both,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,281038,0.5897885695172895,0.2933334634074869,19,281019,173,897,0.0006156167376583078,0.0031919549923670643,5.184971098265896
both,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,201911,0.523473213445528,0.22752643268524914,18,201893,94,649,0.00046559316073365597,0.0032145740565547097,6.904255319148936
both,hmm_uniform_start,mix=0.5;strength=8;alpha=1,task,281038,0.5967235747478988,0.30310239275181866,19,281019,173,564,0.0006156167376583078,0.0020069817343311308,3.260115606936416
both,hmm_uniform_start,mix=0.5;strength=8;alpha=1,social,201911,0.5282525469142345,0.22659054662051537,18,201893,94,363,0.00046559316073365597,0.0017979820994289055,3.8617021276595747
both,hmm_uniform_start,mix=0.5;strength=12;alpha=1,task,281038,0.6123371216703791,0.3262098559427873,19,281019,173,403,0.0006156167376583078,0.0014340667357011449,2.3294797687861273
both,hmm_uniform_start,mix=0.5;strength=12;alpha=1,social,201911,0.5301395169158689,0.22580325489822733,18,201893,94,244,0.00046559316073365597,0.0012085609704150218,2.595744680851064
both,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,281038,0.5729972459240388,0.2742510077834859,19,281019,173,2733,0.0006156167376583078,0.00972532106370032,15.797687861271676
both,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,201911,0.5228145073819653,0.23633815152921495,18,201893,94,1868,0.00046559316073365597,0.00925242578989861,19.872340425531913
both,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,281038,0.5768508173271942,0.2789030886139071,19,281019,173,2102,0.0006156167376583078,0.007479921286461058,12.15028901734104
both,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,201911,0.524488512265305,0.23759648639726352,18,201893,94,1497,0.00046559316073365597,0.0074148187406200316,15.925531914893616
both,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,281038,0.582600929411681,0.28648885942720026,19,281019,173,1504,0.0006156167376583078,0.005351951291549682,8.693641618497109
both,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,201911,0.5285298968357346,0.2416825629122699,18,201893,94,1117,0.00046559316073365597,0.005532633622760571,11.882978723404255
both,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,281038,0.5885396280929981,0.2926778262541005,19,281019,173,1037,0.0006156167376583078,0.0036901419476974865,5.994219653179191
both,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,201911,0.5262714760463769,0.23345844038502286,18,201893,94,787,0.00046559316073365597,0.0038981044414615664,8.372340425531915
both,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,281038,0.5939339164098805,0.29923666419693545,19,281019,173,660,0.0006156167376583078,0.002348595646557706,3.815028901734104
both,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,201911,0.522012173680483,0.22122762315891842,18,201893,94,459,0.00046559316073365597,0.0022734814976249794,4.882978723404255
both,hmm_uniform_start,mix=0.75;strength=8;alpha=1,task,281038,0.6124901258904489,0.32703952989878793,19,281019,173,386,0.0006156167376583078,0.001373572605411022,2.23121387283237
both,hmm_uniform_start,mix=0.75;strength=8;alpha=1,social,201911,0.5315510299092174,0.22881467521427976,18,201893,94,237,0.00046559316073365597,0.001173889139296558,2.521276595744681
both,hmm_uniform_start,mix=0.75;strength=12;alpha=1,task,281038,0.6182971697777525,0.3335735024502876,19,281019,173,269,0.0006156167376583078,0.0009572306498848832,1.5549132947976878
both,hmm_uniform_start,mix=0.75;strength=12;alpha=1,social,201911,0.5271827686455913,0.21823133121064053,18,201893,94,149,0.00046559316073365597,0.0007380146909501567,1.5851063829787233
both,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,281038,0.5814694098306991,0.28506068104305926,19,281019,173,1691,0.0006156167376583078,0.0060173867247410315,9.77456647398844
both,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,201911,0.5270886677793681,0.24095456848806643,18,201893,94,1232,0.00046559316073365597,0.006102242276849619,13.106382978723405
both,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,281038,0.5854937766423046,0.2895804159418014,19,281019,173,1229,0.0006156167376583078,0.004373369772150638,7.104046242774566
both,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,201911,0.5251472183288677,0.2337300435500506,18,201893,94,872,0.00046559316073365597,0.00431911953361434,9.27659574468085
both,hmm_uniform_start,mix=1;strength=1;alpha=1,task,281038,0.5902831645542596,0.2936470591776619,19,281019,173,784,0.0006156167376583078,0.002789846949850366,4.531791907514451
both,hmm_uniform_start,mix=1;strength=1;alpha=1,social,201911,0.5250382594311355,0.22922266111898118,18,201893,94,556,0.00046559316073365597,0.002753934014552263,5.914893617021277
both,hmm_uniform_start,mix=1;strength=2;alpha=1,task,281038,0.5986734889943709,0.3062048775647458,19,281019,173,477,0.0006156167376583078,0.0016973941263757966,2.7572254335260116
both,hmm_uniform_start,mix=1;strength=2;alpha=1,social,201911,0.5310359514835744,0.23027156439850416,18,201893,94,288,0.00046559316073365597,0.0014264981945882225,3.0638297872340425
both,hmm_uniform_start,mix=1;strength=4;alpha=1,task,281038,0.616229833687971,0.33193482418766596,19,281019,173,272,0.0006156167376583078,0.0009679060846419637,1.5722543352601157
both,hmm_uniform_start,mix=1;strength=4;alpha=1,social,201911,0.528886489591949,0.22089757252582348,18,201893,94,128,0.00046559316073365597,0.0006339991975947655,1.3617021276595744
both,hmm_uniform_start,mix=1;strength=8;alpha=1,task,281038,0.6327400565048142,0.35343018651235536,19,281019,173,145,0.0006156167376583078,0.0005159793465922233,0.838150289017341
both,hmm_uniform_start,mix=1;strength=8;alpha=1,social,201911,0.5362659785747186,0.22472991451062518,18,201893,94,46,0.00046559316073365597,0.00022784346163561887,0.48936170212765956
both,hmm_uniform_start,mix=1;strength=12;alpha=1,task,281038,0.6439129228075918,0.3652777567056375,19,281019,173,89,0.0006156167376583078,0.0003167045644600543,0.5144508670520231
both,hmm_uniform_start,mix=1;strength=12;alpha=1,social,201911,0.5402281203104338,0.23077503645108233,18,201893,94,34,0.00046559316073365597,0.0001684060368611096,0.3617021276595745
both,baseline,none,mean,482949,0.5445416592389183,0.2527756996022662,37,482912,267,13221,0.0005528957656881585,0.027377658869524882,49.51685393258427
both,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,mean,482949,0.5455923011442321,0.2534194160129726,37,482912,267,6233,0.0005528957656881585,0.01290711351136439,23.344569288389515
