scope,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio
CC,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,400308,0.6287437349748146,0.40889874360354217,28,400280,236,240,0.0005895872888977715,0.0005995802937943439,1.0169491525423728
CC,hmm_uniform_start,mix=1;strength=8;alpha=1,mean,400308,0.6152420476066531,0.3949715760224146,28,400280,236,351,0.0005895872888977715,0.0008768861796742281,1.4872881355932204
CC,hmm_uniform_start,mix=0.75;strength=12;alpha=1,mean,400308,0.6009080139226097,0.37636998150735707,28,400280,236,578,0.0005895872888977715,0.0014439892075547116,2.4491525423728815
CC,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,400308,0.5998813818644948,0.3752165724521405,28,400280,236,559,0.0005895872888977715,0.0013965224342959927,2.3686440677966103
CC,hmm_uniform_start,mix=0.75;strength=8;alpha=1,mean,400308,0.5940945219002773,0.3703287361177369,28,400280,236,781,0.0005895872888977715,0.001951134206055761,3.309322033898305
CC,hmm_uniform_start,mix=0.5;strength=12;alpha=1,mean,400308,0.5932890071963334,0.3687974895229358,28,400280,236,806,0.0005895872888977715,0.0020135904866593383,3.4152542372881354
CC,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,400308,0.5890009544853483,0.3641085789084022,28,400280,236,913,0.0005895872888977715,0.00228090336764265,3.8686440677966103
CC,hmm_uniform_start,mix=0.5;strength=8;alpha=1,mean,400308,0.5860895392067564,0.3603860856829444,28,400280,236,1049,0.0005895872888977715,0.0026206655341261117,4.444915254237288
CC,hmm_uniform_start,mix=0.25;strength=12;alpha=1,mean,400308,0.5834420507670999,0.35696424164407486,28,400280,236,1196,0.0005895872888977715,0.0029879084640751473,5.067796610169491
CC,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,400308,0.5818744623828338,0.35527638402549555,28,400280,236,1216,0.0005895872888977715,0.0030378734885580095,5.1525423728813555
CC,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,400308,0.5773032729818823,0.34960982618033803,28,400280,236,1367,0.0005895872888977715,0.0034151094234036177,5.7923728813559325
CC,hmm_uniform_start,mix=0.25;strength=8;alpha=1,mean,400308,0.5767762536043108,0.34902929690004175,28,400280,236,1495,0.0005895872888977715,0.003734885580093934,6.334745762711864
CC,hmm_uniform_start,mix=0.5;strength=4;alpha=1,mean,400308,0.5756661640929926,0.3475257719652132,28,400280,236,1538,0.0005895872888977715,0.0038423103827320876,6.516949152542373
CC,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,400308,0.5738310086565115,0.3457365320052656,28,400280,236,1773,0.0005895872888977715,0.004429399420405716,7.512711864406779
CC,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,400308,0.569872953079901,0.34138311474256416,28,400280,236,1993,0.0005895872888977715,0.004979014689717198,8.444915254237289
CC,hmm_uniform_start,mix=0.25;strength=4;alpha=1,mean,400308,0.5692391589846837,0.3402431190076768,28,400280,236,2169,0.0005895872888977715,0.005418706905166383,9.190677966101696
CC,hmm_uniform_start,mix=0.5;strength=2;alpha=1,mean,400308,0.568899288668945,0.33973994037378197,28,400280,236,2225,0.0005895872888977715,0.005558608973718397,9.427966101694915
CC,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,400308,0.5670696397349811,0.33783479156324325,28,400280,236,2463,0.0005895872888977715,0.0061531927650644545,10.436440677966102
CC,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,400308,0.5661194363346274,0.33720528215395373,28,400280,236,2674,0.0005895872888977715,0.006680323773358649,11.330508474576272
CC,hmm_uniform_start,mix=0.25;strength=2;alpha=1,mean,400308,0.564576777361635,0.33523850421886026,28,400280,236,2863,0.0005895872888977715,0.0071524932547216945,12.13135593220339
CC,hmm_uniform_start,mix=0.5;strength=1;alpha=1,mean,400308,0.5644394332300962,0.33520261231940707,28,400280,236,2928,0.0005895872888977715,0.0073148795842909965,12.40677966101695
CC,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,mean,400308,0.5620225836451187,0.33244843859945156,28,400280,236,3202,0.0005895872888977715,0.007999400419706206,13.567796610169491
CC,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,mean,400308,0.5603426293098122,0.3309292434754388,28,400280,236,3675,0.0005895872888977715,0.009181073248725892,15.572033898305085
CC,hmm_uniform_start,mix=0.25;strength=1;alpha=1,mean,400308,0.5603838497516007,0.3308106768325128,28,400280,236,3609,0.0005895872888977715,0.009016188667932447,15.292372881355933
CC,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,mean,400308,0.5594905904732297,0.33002847337766306,28,400280,236,3894,0.0005895872888977715,0.00972819026681323,16.5
CC,hmm_uniform_start,mix=0.25;strength=0.5;alpha=1,mean,400308,0.5581334504344128,0.32836757774894326,28,400280,236,4259,0.0005895872888977715,0.010640051963625462,18.046610169491526
CC,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,mean,400308,0.557942078439893,0.32812843929081903,28,400280,236,4306,0.0005895872888977715,0.010757469771160188,18.24576271186441
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,mean,400308,0.5566318552992517,0.3266243202635248,28,400280,236,4828,0.0005895872888977715,0.012061556910162885,20.45762711864407
CC,baseline,none,mean,400308,0.555407815916946,0.3252871240587658,28,400280,236,7505,0.0005895872888977715,0.018749375437193964,31.800847457627118
both,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,482949,0.5920705215590127,0.29802639657835994,37,482912,267,123,0.0005528957656881585,0.0002547047909349944,0.4606741573033708
