domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,3,12257,16605,0.6570912375790424,0.8901852002937097,0.7560806596909431,10911,5694,1346
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,0,954,10691,0.05425123936020952,0.6079664570230608,0.09961356805495922,580,10111,374
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,1,3077,5905,0.5185436071126164,0.9951251218719532,0.6818080605655755,3062,2843,15
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,2,11812,699,0.9341917024320457,0.0552827632915679,0.1043881384381744,653,46,11159
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,0,47407,43955,0.9162780116027756,0.8495580821397684,0.8816575819268405,40275,3680,7132
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,1,4384,885,0.13333333333333333,0.026916058394160582,0.044790282786107416,118,767,4266
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,2,1298,4059,0.31978319783197834,1.0,0.48459958932238195,1298,2761,0
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,3,12257,16447,0.6662005228917127,0.8939381577873868,0.763447603121516,10957,5490,1300
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,0,954,10759,0.05390835579514825,0.6079664570230608,0.09903525996755741,580,10179,374
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,1,3077,5881,0.5206597517429009,0.9951251218719532,0.6836347398972985,3062,2819,15
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,2,11812,655,0.9725190839694656,0.053928208601422285,0.10218978102189782,637,18,11175
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,0,47407,44197,0.9145190850057696,0.8525956082435083,0.8824723811187285,40419,3778,6988
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,1,4384,687,0.0611353711790393,0.00958029197080292,0.016564780122263853,42,645,4342
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,2,1298,3952,0.3284412955465587,1.0,0.49447619047619046,1298,2654,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,task,3,12257,16510,0.665778316172017,0.8967936689238802,0.7642089894670977,10992,5518,1265
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,0,954,11031,0.052579095276946784,0.6079664570230608,0.09678765123070504,580,10451,374
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,1,3077,5828,0.5279684282772821,1.0,0.6910724312184167,3077,2751,0
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,2,11812,436,1.0,0.036911615306468,0.0711952971913782,436,0,11376
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,0,47407,44855,0.9163081038903133,0.8669816693737212,0.8909626931998006,41101,3754,6306
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,1,4384,323,0.0,0.0,nan,0,323,4384
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,2,1298,3840,0.3380208333333333,1.0,0.5052549630206307,1298,2542,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,task,3,12257,16328,0.685203331700147,0.9127845312882434,0.7827881756165822,11188,5140,1069
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,0,954,11415,0.05081033727551467,0.6079664570230608,0.09378284420729242,580,10835,374
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,1,3077,5600,0.5494642857142857,1.0,0.7092313011409473,3077,2523,0
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,2,11812,280,1.0,0.023704707077548254,0.04631161098246774,280,0,11532
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,0,47407,45502,0.917498131950244,0.880629442909275,0.898685810847173,41748,3754,5659
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,1,4384,202,0.0,0.0,nan,0,202,4384
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,2,1298,3459,0.37525296328418617,1.0,0.5457220937565693,1298,2161,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,task,3,12257,16183,0.6974602978434159,0.9208615485028963,0.7937412095639944,11287,4896,970
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,0,954,11494,0.05046111014442318,0.6079664570230608,0.09318766066838045,580,10914,374
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,1,3077,5357,0.5743886503640097,1.0,0.7296656390799146,3077,2280,0
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,2,11812,444,1.0,0.037588892651540806,0.07245430809399478,444,0,11368
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,social,4,0,0,nan,nan,nan,0,0,0
