epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.44740399553630894,0.8046326085054246,0.09558033898139874,0.12210840180196764,0.8448428138182704,1,0.8046326085054246,0
2,0.2473541817612411,0.8553065520989379,0.0750863569218512,0.09691839011465314,0.860867991426009,2,0.8553065520989379,0
3,0.2249457888840312,0.841616305537725,0.07359082360248302,0.09606817928762734,0.8485100904594295,2,0.8553065520989379,1
4,0.20467563294574043,0.8184850485547075,0.08942292507590935,0.11118959326142579,0.8709615326224612,2,0.8553065520989379,2
5,0.20188159260960573,0.8687862811109297,0.07423847452493347,0.09603947132786124,0.8727821834160027,5,0.8687862811109297,0
6,0.18505187736031758,0.8758029122508659,0.06757148826930168,0.09027894080671871,0.8767785883685846,6,0.8758029122508659,0
7,0.17613836447836945,0.8610087728691719,0.0753265307991526,0.09844667622705953,0.863383167042735,6,0.8758029122508659,1
8,0.1739943406199882,0.8445423721493949,0.0737091424774388,0.0941022625961627,0.8693284749118634,6,0.8758029122508659,2
9,0.17258801858728104,0.8558311017654879,0.07979949925936593,0.10190942734484525,0.8701208115594283,6,0.8758029122508659,3
10,0.15953504314738742,0.8078728116426095,0.08845105874909269,0.10952953955349094,0.8416231908737422,6,0.8758029122508659,4
11,0.15224762285611906,0.8623727429427345,0.06898847654899243,0.08956072607048263,0.8728003334108719,6,0.8758029122508659,5
12,0.1571682108699946,0.868951275614129,0.06942331252217743,0.09346530825935818,0.8693905108449073,6,0.8758029122508659,6
