role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,104317,0.23688091645738285,0.38376337327222626,0.5451253117316011,0.5140197666727379
purple,social,90804,0.27587798257853013,0.3214160373520542,0.5186010956534551,0.5159244086163605
yellow,task,111375,0.3898665839650091,0.4531533042442182,0.6319902326634737,0.6013198653198654
yellow,social,93812,0.26170547756822854,0.3805069619484403,0.5433737468774574,0.5259668272715644
