domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.305301558295503,0.4279399512414549,0.5992476494400214,0.5987231227891906
CC,purple,social,90804,0.2584650358718391,0.3629360758349238,0.5012157750492692,0.48453812607374125
CC,yellow,task,111375,0.4658570276176011,0.4940965070083143,0.6801218562642026,0.662976430976431
CC,yellow,social,93812,0.32359274302429714,0.36576405719458294,0.5786983006334295,0.5553127531659062
