domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,801503,0.33106945154873846,0.5675556201204449,0.633018765896501,0.6187999296322035
CC,purple,social,790873,0.4854935180667542,0.5969835452443663,0.6656881207157763,0.6702732297094477
CC,yellow,task,802313,0.2974764502948757,0.5115978188914498,0.6035484938733582,0.5808730507918979
CC,yellow,social,792261,0.47491527472910394,0.5676959363765472,0.6426102216601124,0.6485375400278444
