role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,104317,0.13384992512142344,0.3225198787831076,0.4875429293325182,0.4858076823528284
purple,social,90804,0.10893922318917729,0.2674817908806106,0.43266538202435084,0.4463680014096295
yellow,task,111375,0.04092795272753034,0.2599657035888614,0.389997772693988,0.37700561167227836
yellow,social,93812,0.14997734647006686,0.28026868824448636,0.4701603464365779,0.45470728691425405
