group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,215692,0.34050336856417784,0.469166806907399,0.5784627454954692,0.5435250264265712
overall,social,184616,0.35484176382402927,0.45811104380887313,0.5926237194871604,0.5693439355202149
