role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,104317,0.2973661728665459,0.46346007688820634,0.5524591830514561,0.5271432268949452
purple,social,90804,0.3682619417854133,0.5114548126541927,0.5997311056713325,0.5676622175234571
yellow,task,111375,0.363552843752629,0.4613389816066984,0.6039234720053117,0.5588686868686868
yellow,social,93812,0.340438021907615,0.39888575801911436,0.5901813161721767,0.5709717306954334
