role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,104317,0.24389386763621063,0.39693743331339093,0.5310939917638461,0.49404219829941426
purple,social,90804,0.26402417418313123,0.3271780479584286,0.5187425001786394,0.5391502576978988
yellow,task,111375,0.42404993342081077,0.45070924143833413,0.655647217065465,0.6402603815937149
yellow,social,93812,0.29508176837238387,0.3990902827794488,0.5636747431073807,0.5625186543299364
