domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,purple,task,65346,0.43561250528145734,0.4586574480814357,0.7610135944834323,0.7988706271233128
CR,purple,social,17295,0.43263595188993087,0.35335362728992414,0.7242073550537586,0.7255854293148308
CR,yellow,task,0,nan,nan,nan,nan
CR,yellow,social,0,nan,nan,nan,nan
