domain,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio,excess_flips
CR,label_majority,9,social,17295,0.253483665799364,0.142971234415486,4,17291,6,138,0.0003470013301717657,0.007981030593950611,23.0,132
CR,logit_mean,15,task,65346,0.7974015241942889,0.5663310095652255,5,65341,25,407,0.00038260816332777274,0.00622886089897614,16.28,382
CR,logit_mean,15,social,17295,0.25284764382769587,0.1435110486987684,4,17291,6,123,0.0003470013301717657,0.007113527268521196,20.5,117
CR,prob_mean,15,task,65346,0.7971566737061182,0.5659669343771524,5,65341,25,403,0.00038260816332777274,0.006167643592843697,16.12,378
CR,prob_mean,15,social,17295,0.25296328418618097,0.14357313346153402,4,17291,6,122,0.0003470013301717657,0.007055693713492568,20.333333333333332,116
CR,label_majority,15,task,65346,0.7967128821963089,0.5655375508785677,5,65341,25,398,0.00038260816332777274,0.006091121960178142,15.92,373
CR,label_majority,15,social,17295,0.25406186759178956,0.14371556404917948,4,17291,6,119,0.0003470013301717657,0.006882193048406686,19.833333333333332,113
CR,logit_mean,31,task,65346,0.8040583968414287,0.5770392487720069,5,65341,25,275,0.00038260816332777274,0.0042086897966055,11.0,250
CR,logit_mean,31,social,17295,0.2515177797051171,0.14463839806386808,4,17291,6,98,0.0003470013301717657,0.005667688392805506,16.333333333333332,92
CR,prob_mean,31,task,65346,0.8033391485324274,0.5758762571918897,5,65341,25,275,0.00038260816332777274,0.0042086897966055,11.0,250
CR,prob_mean,31,social,17295,0.2516334200636022,0.14453760315883188,4,17291,6,96,0.0003470013301717657,0.005552021282748251,16.0,90
CR,label_majority,31,task,65346,0.8007223089401034,0.5719576575679478,5,65341,25,299,0.00038260816332777274,0.004575993633400163,11.96,274
CR,label_majority,31,social,17295,0.25244290257299795,0.14334779173100323,4,17291,6,90,0.0003470013301717657,0.005205019952576485,15.0,84
CR,logit_mean,61,task,65346,0.8098276864689499,0.5857566462450757,5,65341,25,180,0.00038260816332777274,0.002754778775959964,7.2,155
CR,logit_mean,61,social,17295,0.24897369181844464,0.1469774802188895,4,17291,6,59,0.0003470013301717657,0.003412179746689029,9.833333333333334,53
CR,prob_mean,61,task,65346,0.8089401034493312,0.5843125600651726,5,65341,25,178,0.00038260816332777274,0.002724170122893742,7.12,153
CR,prob_mean,61,social,17295,0.24787510841283608,0.14632510608489102,4,17291,6,58,0.0003470013301717657,0.0033543461916604013,9.666666666666666,52
CR,label_majority,61,task,65346,0.8073638784317326,0.5821230423224512,5,65341,25,181,0.00038260816332777274,0.002770083102493075,7.24,156
CR,label_majority,61,social,17295,0.24845331020526162,0.14549070031014674,4,17291,6,61,0.0003470013301717657,0.003527846856746284,10.166666666666666,55
CR,logit_mean,121,task,65346,0.821840663544823,0.6044147779019262,5,65341,25,114,0.00038260816332777274,0.0017446932247746438,4.56,89
CR,logit_mean,121,social,17295,0.2439433362243423,0.14702343474542248,4,17291,6,36,0.0003470013301717657,0.002082007981030594,6.0,30
CR,prob_mean,121,task,65346,0.8218100572338016,0.6044593620598717,5,65341,25,112,0.00038260816332777274,0.001714084571708422,4.48,87
CR,prob_mean,121,social,17295,0.24284475281873374,0.14632445673903416,4,17291,6,37,0.0003470013301717657,0.0021398415360592217,6.166666666666667,31
CR,label_majority,121,task,65346,0.8183362409328804,0.5999700895373659,5,65341,25,110,0.00038260816332777274,0.0016834759186422,4.4,85
CR,label_majority,121,social,17295,0.2440589765828274,0.14548293660618786,4,17291,6,39,0.0003470013301717657,0.002255508646116477,6.5,33
CR,logit_ema,0.15,task,65346,0.7984574419245248,0.5678917941502467,5,65341,25,406,0.00038260816332777274,0.00621355657244303,16.24,381
CR,logit_ema,0.15,social,17295,0.25198034113905754,0.1431516525243965,4,17291,6,123,0.0003470013301717657,0.007113527268521196,20.5,117
CR,logit_ema,0.25,task,65346,0.7958865117987329,0.5639549859516414,5,65341,25,456,0.00038260816332777274,0.006978772899098575,18.24,431
CR,logit_ema,0.25,social,17295,0.25377276669557675,0.14362811191929004,4,17291,6,147,0.0003470013301717657,0.00850153258920826,24.5,141
