epoch,train_loss,val_organizer_score,best_epoch,best_val_organizer_score,stale_epochs,train_seconds,val_seconds,epoch_seconds
1,1.9323174953460693,0.09293930163756135,1,0.09293930163756135,0,25.827401892020134,11.365668952988926,37.206588133994956
2,1.2129729986190796,0.017531835061524153,1,0.09293930163756135,1,26.254968783003278,11.191361158998916,37.44647309501306
3,0.8027356266975403,0.08081574072388845,1,0.09293930163756135,2,26.57812845997978,11.109951800986892,37.688234740984626
4,0.9302703142166138,-0.002579254835109147,1,0.09293930163756135,3,26.565269240993075,11.128115325002,37.69351143500535
5,0.6282638907432556,-0.003215768378375243,1,0.09293930163756135,4,24.85702276401571,11.139625018986408,35.99680821300717
6,0.7389423251152039,0.14529079513375479,6,0.14529079513375479,0,24.96929349200218,11.128658703994006,36.11162573000183
7,0.4890057444572449,-0.01710162814839335,6,0.14529079513375479,1,25.042370173992822,11.32911428398802,36.371612460992765
8,0.44240203499794006,0.05909330393215878,6,0.14529079513375479,2,26.62082666499191,11.18394547997741,37.804910663020564
9,0.5385178327560425,-0.026921215524746044,6,0.14529079513375479,3,26.23177387600299,11.168528541980777,37.40044824499637
10,0.4259132742881775,0.05515557399669544,6,0.14529079513375479,4,26.26066861799336,11.165978842996992,37.426863072993
11,0.49084827303886414,-0.011688814323364173,6,0.14529079513375479,5,27.1303523319948,11.091042087995447,38.22154420497827
12,0.4180760383605957,0.06344926799636279,6,0.14529079513375479,6,26.3276543749962,11.058021598990308,37.38581732698367
