domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,task,65346,0.2287771427081842,0.36023862524980443,0.651113010524521,0.6526336730633857
CR,social,17295,-0.01823836141666026,0.017992847563701387,0.0049624679317060195,0.0465452442902573
