epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.42350300092723486,0.829835433924476,0.08824654335357177,0.112458270368939,0.8532393678181053,1,0.829835433924476,0
2,0.21403904218041436,0.8450854718167362,0.08281168237364656,0.10537305189174007,0.8746177647022337,2,0.8450854718167362,0
3,0.19575176136928368,0.8018445250522,0.09598747839620735,0.11677249228904645,0.8652379297082455,2,0.8450854718167362,1
4,0.1655004918575287,0.8336148621382138,0.07820170925790598,0.09867222080182392,0.8726266105406513,2,0.8450854718167362,2
5,0.1584623148098835,0.8789566480172657,0.0678163843627924,0.09058337409308116,0.8809506636747801,5,0.8789566480172657,0
6,0.16464718435350703,0.3197581176815423,0.08729908044342857,0.33258433478157123,0.40305297218207375,5,0.8789566480172657,1
7,0.22218657214997223,0.6260412158921214,0.07003580251680026,0.1890419089875961,0.661951006210415,5,0.8789566480172657,2
8,0.18398731667033874,0.609927088436906,0.07019038449193524,0.199207253671667,0.6551952167785791,5,0.8789566480172657,3
9,0.15650375953036777,0.856511372885543,0.06891155763755069,0.09421553632608308,0.8647975615766355,5,0.8789566480172657,4
10,0.13165941834449768,0.8705956634493607,0.06891532335400169,0.09127696458072768,0.8789353161706167,5,0.8789566480172657,5
11,0.11665145583574285,0.8778597874673127,0.06453740566433594,0.08496914349707513,0.8852476443452961,5,0.8789566480172657,6
