domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.2727825553601282,0.3517578677509946,0.5343578209589467,0.5480314809666689
CC,purple,social,90804,-0.043545026590381404,0.08673442699552747,0.134146765502183,0.12889300030835646
CC,yellow,task,111375,0.4561551783684083,0.42234456505981605,0.6534854712325029,0.6593131313131313
CC,yellow,social,93812,-0.05421048839250629,0.10454787784484428,0.21299667271258454,0.18748134567006353
