group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,215692,0.3738554490851372,0.3966904082308369,0.5908631823687477,0.6054930178217087
overall,social,184616,-0.04552247067124693,0.09865759492585616,0.17865579875846357,0.1586644711184296
