role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,801503,0.5483002628089936,0.6249592179737684,0.7547171305266033,0.7486260188670535
purple,social,790873,0.5740073203342605,0.5930586538832914,0.7093313740738035,0.71025436448077
yellow,task,802313,0.5439233809074148,0.6223743148774382,0.7437069536412919,0.7341810490419575
yellow,social,792261,0.5922149975444665,0.6509088848657367,0.7178038544638429,0.7055364330694052
