group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,1603816,0.5466093518224567,0.6263042265325147,0.7498281428196008,0.7413998862712431
overall,social,1583134,0.584354226101386,0.6408440469442375,0.7160253506958953,0.7078933305708803
