domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CR,purple,task,65346,-0.021663148204733647,0.21620967220282583,0.5927373908411536,0.6803476876932023
CR,purple,social,17295,0.13179551885096358,0.18644939700254995,0.28226104276025515,0.28314541775079505
CR,yellow,task,0,nan,nan,nan,nan
CR,yellow,social,0,nan,nan,nan,nan
