scope,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio
CR,baseline,none,task,65346,0.7034095430477765,0.40366811967849764,5,65341,25,2086,0.00038260816332777274,0.03192482514806936,83.44
CR,baseline,none,social,17295,0.19098005203816132,0.07326783888344188,4,17291,6,457,0.0003470013301717657,0.02642993464808282,76.16666666666667
CR,hmm_uniform_start,mix=0.75;strength=12;alpha=1,mean,82641,0.4727752231373943,0.27347685371210717,9,82632,31,109,0.0003751573240391132,0.001319101558718172,3.5161290322580645
CR,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,82641,0.4571887734352298,0.2515186839839891,9,82632,31,497,0.0003751573240391132,0.006014619033788363,16.032258064516128
CR,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,82641,0.46043304240349103,0.2552720732741637,9,82632,31,327,0.0003751573240391132,0.003957304676154516,10.548387096774194
CR,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,82641,0.46256108487453895,0.256068449524241,9,82632,31,232,0.0003751573240391132,0.0028076290057120726,7.483870967741935
CR,hmm_uniform_start,mix=0.75;strength=8;alpha=1,mean,82641,0.4730353767810756,0.2728356753177809,9,82632,31,133,0.0003751573240391132,0.001609545938619421,4.290322580645161
CR,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,82641,0.45726528921278314,0.25111945017226894,9,82632,31,547,0.0003751573240391132,0.006619711491915965,17.64516129032258
CR,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,82641,0.4596372783169364,0.2541206478361056,9,82632,31,382,0.0003751573240391132,0.004622906380094879,12.32258064516129
CR,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,82641,0.49862990437266497,0.3134499160784734,9,82632,31,41,0.0003751573240391132,0.0004961758156646336,1.3225806451612903
CR,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,82641,0.46314260478394426,0.2597329366422142,9,82632,31,273,0.0003751573240391132,0.0033038048213767063,8.806451612903226
CR,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,82641,0.4678330219479635,0.2650379715402238,9,82632,31,172,0.0003751573240391132,0.0020815180559589507,5.548387096774194
CR,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,82641,0.4724844631826916,0.2729606744004508,9,82632,31,110,0.0003751573240391132,0.0013312034078807242,3.5483870967741935
CR,hmm_uniform_start,mix=1;strength=8;alpha=1,mean,82641,0.48309720152933866,0.2861296145350705,9,82632,31,61,0.0003751573240391132,0.0007382127989156743,1.967741935483871
