dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi,007,108642,0.9189780563533483,0.05136377487979968,0.07014093747916238,0.9213500207853981
noxi,009,45214,0.48010228383409453,0.07776701593447033,0.09143863438404294,0.6409509633340056
noxi,011,72010,0.893527787086133,0.050976112411005546,0.06661350653685158,0.910023475317099
noxi,014,53448,0.706769935544575,0.07145059710629748,0.0831879174972388,0.8159132604343231
noxi,058,75506,0.71839870011446,0.0538533878139145,0.07245900684947297,0.7251030851265202
noxi,062,67788,0.5231227113706521,0.08074472272089675,0.10077296210681164,0.6485506517977102
noxi,063,31992,0.7978465902954432,0.08397722880340411,0.10556185732769406,0.8320001483014138
noxi,074,47716,0.8295481855446396,0.05701664111489768,0.07004801740465888,0.8568789286292128
noxi,075,49752,0.8301256479762296,0.05057436543150328,0.072122078583127,0.8321560009546597
noxi,076,25068,0.7858634062791848,0.054031286756457526,0.06946360640124667,0.8272139936207632
noxij,121,28100,0.6455530577091085,0.06799898729788875,0.10375517712187982,0.6981167402829161
noxij,122,31700,0.5954783364730525,0.062108218753563496,0.0821312290030484,0.6886550419778152
noxij,123,35150,0.566415904680167,0.07185650865265181,0.10566940695481031,0.6286663372547818
noxij,124,34400,0.6595662354089559,0.06150778902976146,0.09082287831753118,0.6888917602602217
noxij,125,32750,0.5434310884136317,0.08532641867690414,0.10682885442560941,0.6628234839770519
noxij,126,30800,0.600417765966102,0.07252739034955959,0.08961732839877115,0.6828920698818091
noxij,143,42050,0.5178924587168573,0.04939941502602574,0.0744828251630265,0.634613903945929
noxij,144,38500,0.48405914793072685,0.052425029623818085,0.07795561410362685,0.6676631798332556
noxij,145,54698,0.426970961046704,0.07060298611967039,0.09945717566559206,0.6169140943952556
noxij,146,72600,0.6232294713116177,0.0451025716104537,0.060264515303484166,0.7312056300108313
