role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,65346,0.18367938567683292,0.3633761792100986,0.5242406004808693,0.4683530744039421
purple,social,17295,0.11521310321599247,0.17227806064733953,0.2971150166820296,0.2840705406186759
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
