epoch,train_loss,val_organizer_score,best_epoch,best_val_organizer_score,stale_epochs,train_seconds,val_seconds,epoch_seconds
1,2.3973748683929443,0.11357376127556601,1,0.11357376127556601,0,29.54340186098125,12.89646417699987,42.46756999200443
2,1.3151278495788574,0.3011408147181114,2,0.3011408147181114,0,29.70215221500257,12.86350036598742,42.57523981295526
3,1.1813349723815918,0.4102706133273189,3,0.4102706133273189,0,29.830748942040373,12.714312038035132,42.55586804804625
4,0.9945242404937744,0.15961533943309736,3,0.4102706133273189,1,30.250453862012364,13.226210849010386,43.47688254097011
5,0.819324254989624,0.09603862212482554,3,0.4102706133273189,2,28.93524353398243,13.02167330897646,41.95714355702512
6,0.8839148283004761,0.3100616658346919,3,0.4102706133273189,3,28.477353180991486,12.814511572010815,41.29210208298173
7,0.9706793427467346,0.23887301281957807,3,0.4102706133273189,4,28.844014828035142,12.862761038995814,41.70694579399424
8,0.8375980854034424,0.2955095824257368,3,0.4102706133273189,5,30.14229956496274,12.785214956034906,42.92772966600023
9,0.7311214804649353,0.47386055376027914,9,0.47386055376027914,0,30.179520900011994,12.629834363993723,42.81918658595532
10,0.8566136956214905,0.2947815437010696,9,0.47386055376027914,1,29.57762353500584,12.575387583987322,42.153191292018164
11,0.7482771873474121,0.2520856690438048,9,0.47386055376027914,2,30.864520322007593,12.643486935994588,43.508160580007825
12,0.6183592677116394,0.24845821520601105,9,0.47386055376027914,3,30.21722013602266,12.841228777018841,43.058623094984796
13,0.8847198486328125,0.4263867970766637,9,0.47386055376027914,4,28.69051969901193,12.72179388004588,41.41248324600747
14,0.6942673921585083,0.10951865952746301,9,0.47386055376027914,5,29.275753697031178,12.578858195978682,41.854781739006285
15,0.6412128210067749,0.5054090526905335,15,0.5054090526905335,0,30.40608660102589,12.694860500982031,43.110152678971644
16,0.5676877498626709,0.1602343901818285,15,0.5054090526905335,1,27.869942869991064,12.655874327989295,40.52612537401728
17,0.8954641819000244,0.5450008660965947,17,0.5450008660965947,0,29.14031413604971,12.51244455599226,41.66245003300719
18,0.7178745269775391,0.08596806729084776,17,0.5450008660965947,1,28.01091427198844,12.518028302991297,40.52913266298128
19,0.609764575958252,0.12052200325337382,17,0.5450008660965947,2,29.036591962038074,12.667093090014532,41.70393580000382
20,0.6818452477455139,0.13992063877020128,17,0.5450008660965947,3,28.46370266197482,12.612797483976465,41.076866110030096
21,0.6216685771942139,0.3368092495996074,17,0.5450008660965947,4,28.348944773024414,12.373878121958114,40.72319238400087
22,0.5219836235046387,0.3349828119743611,17,0.5450008660965947,5,28.776386834972072,12.497066185984295,41.27368308004225
23,0.6729631423950195,0.30188641594088833,17,0.5450008660965947,6,28.896532300976105,12.57186860096408,41.46866347902687
