role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,104317,0.15431805984254432,0.3052180788758746,0.5221372391279704,0.6182788998916763
purple,social,90804,-0.02299183652508546,0.10285460296840217,0.1691063989296813,0.16795515616052156
yellow,task,111375,0.0356009238703477,0.24041038845069768,0.42629984434437146,0.47018630751964086
yellow,social,93812,-0.009849610420819232,0.10536511906303976,0.20992103453925018,0.18619153200017055
