domain,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,task,215692,0.08943539040172857,0.2686467278610425,0.476837290524248,0.5418096174174285
CC,social,184616,-0.01522899301556435,0.10505785853868832,0.19009645149160484,0.17722190926030246
