role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,801503,0.3017752908429622,0.43696774283761697,0.6092616399069606,0.5613116856705465
purple,social,790873,0.40523052422279315,0.49879215906110125,0.5808896561020277,0.5778209649336872
yellow,task,802313,0.30953856355122117,0.44805422435423486,0.611201890558607,0.5924794936639441
yellow,social,792261,0.46894539218656034,0.5700084361642015,0.6195398009598573,0.6113843796425673
