epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.5717631685470349,0.7864979708068044,0.10074747698201919,0.12604535192778457,0.830884531293492,1,0.7864979708068044,0
2,0.23701721808528373,0.748909667322429,0.107272457907972,0.12764523922650836,0.8616609389189575,1,0.7864979708068044,1
3,0.20671163211211316,0.8260606621929327,0.08385537795433691,0.10707119797582068,0.8674053771492073,3,0.8260606621929327,0
4,0.19030694869341772,0.8384847209441474,0.07669310218019154,0.09950223143638216,0.8667954881247065,4,0.8384847209441474,0
5,0.16113317984243783,0.7565174822146704,0.10707873158799966,0.13599082696867254,0.8529226861469241,4,0.8384847209441474,1
6,0.1500586682920298,0.8735663986603811,0.06688147626763119,0.0896566406336091,0.8824202463423596,6,0.8735663986603811,0
7,0.14388769222886522,0.8652366511433243,0.07243520110930529,0.09279328345154819,0.8779527361961883,6,0.8735663986603811,1
8,0.13738726449934818,0.8730965701626585,0.06951882456499502,0.09073401218003964,0.8839114786872294,6,0.8735663986603811,2
9,0.1312485058992607,0.8728823833672961,0.069658892511371,0.09112313776888648,0.8792531496341703,6,0.8735663986603811,3
10,0.12621784753562337,0.8454100936800175,0.08148192442370851,0.10125773489836178,0.8840187475874816,6,0.8735663986603811,4
11,0.12805957046661587,0.8807234756354811,0.06324739215835606,0.08500955193167276,0.8848527528320573,11,0.8807234756354811,0
12,0.11966313150047597,0.86294799435623,0.07139887672438505,0.09783946437470242,0.8685941218062565,11,0.8807234756354811,1
13,0.11606119449626016,0.855803931019497,0.07227256415517784,0.09360916981633184,0.8653874739678066,11,0.8807234756354811,2
14,0.11020978165594912,0.8645917410653106,0.07241842656595437,0.09094878579092641,0.8904940300343717,11,0.8807234756354811,3
15,0.10689891883022877,0.8690736163468321,0.06787129542350165,0.08984959991601602,0.8705009072373986,11,0.8807234756354811,4
16,0.10736253495374437,0.8395660910206508,0.08403372477069852,0.10254173255155005,0.8883586667675211,11,0.8807234756354811,5
17,0.1045405108955025,0.8669738955773056,0.07291248297883877,0.09220554135914708,0.8851801998796774,11,0.8807234756354811,6
