epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.3732727383499715,0.8570100660697362,0.0753778892115309,0.0967412928007361,0.882205387347234,1,0.8570100660697362,0
2,0.17544945451750685,0.8233608213425901,0.09656385981509014,0.11943806934676612,0.9066000753146718,1,0.8570100660697362,1
3,0.16104665698844994,0.8488971268148456,0.07633056632590852,0.09897356885703651,0.8812606102807327,1,0.8570100660697362,2
4,0.13804535945849633,0.8719603485077911,0.070396089197874,0.0884179977235698,0.901901053528735,4,0.8719603485077911,0
5,0.12916953950675567,0.8918124601735024,0.06621035139679679,0.08454850663303734,0.9052603523375111,5,0.8918124601735024,0
6,0.115857613398068,0.88678187718922,0.06744098271685266,0.08570005628209332,0.8975294509451396,5,0.8918124601735024,1
7,0.11464972649492434,0.8881034827609208,0.06390516813708494,0.08084304816022685,0.9054713460996886,5,0.8918124601735024,2
8,0.11294359869476575,0.8786020170673039,0.06824492378837817,0.08997969956436085,0.8916589651881499,5,0.8918124601735024,3
9,0.10082277588879884,0.9099484650805517,0.05624298582920479,0.07578369970687134,0.9113007138279726,9,0.9099484650805517,0
10,0.09700368989759417,0.9050528845130364,0.057175915808991395,0.07656186654138669,0.9089669272029836,9,0.9099484650805517,1
11,0.09078988866574729,0.8971414683679351,0.05929883206622791,0.0781861457774625,0.9076693262694452,9,0.9099484650805517,2
12,0.09073005783468929,0.9119990368281037,0.059044523084593126,0.07594512398540722,0.9150399271453366,12,0.9119990368281037,0
13,0.088317374462512,0.9075622468778716,0.05890634297965756,0.07739114457285795,0.9083868095776366,12,0.9119990368281037,1
14,0.08554465657294687,0.9106596732755313,0.056253802790292025,0.07501274114987584,0.9119740530107491,12,0.9119990368281037,2
15,0.08103927080310992,0.9044058684426759,0.05832447306099986,0.07587267867988691,0.9118451870295411,12,0.9119990368281037,3
16,0.07594883364083162,0.905519876226859,0.060942194778374405,0.07900117671811166,0.9116997169976621,12,0.9119990368281037,4
17,0.07517572892690773,0.9040585867618013,0.060466204361554796,0.0795325598791622,0.9100094935080626,12,0.9119990368281037,5
18,0.07118051087678369,0.8998117635420976,0.06164903150506194,0.07857831165499035,0.9052937362584027,12,0.9119990368281037,6
