role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,65346,0.16555987320644672,0.330646182989759,0.47715310632422014,0.4206684418327059
purple,social,17295,0.10455869705022071,0.1599729605470903,0.23548535450017097,0.28216247470367156
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
