epoch,train_loss,val_organizer_score,best_epoch,best_val_organizer_score,stale_epochs,train_seconds,val_seconds,epoch_seconds
1,1.921075463294983,-0.0018236424904365064,1,-0.0018236424904365064,0,35.582147430977784,13.286443457007408,48.882926127989776
2,1.111997127532959,0.4624707275391685,2,0.4624707275391685,0,36.77732317399932,13.33905947394669,50.127397266973276
3,0.8155273199081421,0.025566731077882963,2,0.4624707275391685,1,38.63093567301985,15.344245965010487,53.9754745310056
4,0.6290304064750671,0.09787674373744651,2,0.4624707275391685,2,39.93537467200076,14.759911732980981,54.695459075970575
5,0.43105098605155945,-0.0022221021221901405,2,0.4624707275391685,3,39.37437316699652,17.187290670000948,56.56194778700592
6,0.5369153618812561,0.06235534147569757,2,0.4624707275391685,4,36.882430244004354,14.551796836021822,51.43448531202739
7,0.5317807793617249,0.03739896032633778,2,0.4624707275391685,5,35.65831812599208,14.960730335966218,50.619265339977574
8,0.47120121121406555,0.06753062839563577,2,0.4624707275391685,6,36.790631947049405,15.97686892101774,52.76772245299071
