role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,65346,0.0,0.031435537071561735,0.00843591923127516,0.06708903375876106
purple,social,17295,0.4624707275391685,0.3517073521693112,0.7163374760766569,0.6921653657126338
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
