epoch,train_loss,val_ccc,val_mae,val_rmse,val_pearson,best_epoch,best_val_ccc,stale_epochs
1,0.4294244115194563,0.7399381417411744,0.10928368033717244,0.13304001806672724,0.7410213103859215,1,0.7399381417411744,0
2,0.22133054259073667,0.7977394865805629,0.09809652714912766,0.11863027982559024,0.839554293411243,2,0.7977394865805629,0
3,0.16783360898165414,0.9016900807827793,0.059510415413181625,0.07918306157951249,0.9019790176596283,3,0.9016900807827793,0
4,0.1562986347556773,0.8889136542981672,0.06399151137758077,0.08606283869702919,0.8970341029142614,3,0.9016900807827793,1
5,0.13656286294289058,0.876797889985926,0.0711205785843464,0.09291247163800533,0.9053681229624425,3,0.9016900807827793,2
6,0.13139649270647796,0.8869171048244512,0.06666436020678014,0.08686385857002593,0.8938968273136866,3,0.9016900807827793,3
7,0.12968684675285172,0.905429183678804,0.057179930400143214,0.07530855546383859,0.9081715274144233,7,0.905429183678804,0
8,0.10740389119195674,0.8214289179873739,0.09695155582044818,0.115166653307924,0.908890155062874,7,0.905429183678804,1
9,0.1083613367370479,0.8991544207450187,0.06267533280618182,0.08097746557976299,0.9000062886603615,7,0.905429183678804,2
10,0.1055211617472422,0.8845305688496815,0.06711712879598841,0.08395346035368759,0.906017417372273,7,0.905429183678804,3
11,0.09494102577478188,0.8830707977700074,0.06691095229723475,0.08669127397706865,0.8999260819560658,7,0.905429183678804,4
12,0.09354945671492519,0.8917306577730906,0.06783703682321682,0.08649574808450107,0.906934186210208,7,0.905429183678804,5
13,0.09506088758700461,0.9013084161058561,0.05835852831749525,0.07702957243572674,0.9038434146622718,7,0.905429183678804,6
