domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.309448858254333,0.45543334994610385,0.5548287580747694,0.5247850302443513
CC,purple,social,90804,0.33545286444036004,0.4459032999742282,0.5811959111664888,0.5822871239152461
CC,yellow,task,111375,0.45212567364842654,0.5302167672282532,0.6661721758748073,0.6477306397306397
CC,yellow,social,93812,0.3114014184518788,0.4003634163435107,0.5792973336126535,0.5757046006907431
