group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,384143,0.22017733161909253,0.3618659495244413,0.6769803800385394,0.667126564846945
overall,social,384143,0.2187093499369305,0.25060724370138765,0.6225612227469981,0.5619782216518328
