role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
purple,task,65346,0.4367889545559954,0.45347114352729356,0.7270901726090344,0.7098368683622563
purple,social,17295,-0.09027400219671053,0.02237973442508871,0.012972759666967308,0.021740387395200924
yellow,task,0,nan,nan,nan,nan
yellow,social,0,nan,nan,nan,nan
