domain,role,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
CC,purple,task,104317,0.3623558853836313,0.4821473015979083,0.6281501136772255,0.6206466827075166
CC,purple,social,90804,0.2861285554012828,0.4332889369577009,0.5209096292482471,0.4904299370071803
CC,yellow,task,111375,0.4475350711642714,0.4881831223237245,0.6699549101386212,0.6430078563411896
CC,yellow,social,93812,0.3433166000874168,0.40504326418808373,0.5946153044930297,0.5635206583379525
