dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi,007,108642,0.9039290377024858,0.05686799160705876,0.07135517537017894,0.9238792102597397
noxi,009,45214,0.5668557549779171,0.060113159849756605,0.07586955711121181,0.6486814581684945
noxi,011,72010,0.9060385514665487,0.04730570973897499,0.06511257354006647,0.914825720622238
noxi,014,53448,0.7602271179503255,0.0591724848130707,0.07167454634933752,0.8249667192936176
noxi,058,75506,0.7338379632591658,0.06671085978064305,0.07979720555575184,0.7763825511126935
noxi,062,67788,0.5937204427120848,0.06983687303953151,0.08600962324290483,0.6499216596565593
noxi,063,31992,0.8285369669142465,0.07350314314587535,0.09711925668295553,0.8369979887236982
noxi,074,47716,0.8362834204550753,0.056244281524972975,0.0706431438600864,0.8734687011280233
noxi,075,49752,0.8368020305456824,0.05216694023719187,0.07594406046107552,0.8784529247019579
noxi,076,25068,0.7879769741421395,0.05572995773031912,0.06847962771866309,0.8427989548884868
noxij,121,28100,0.7536532344493256,0.06540317394926455,0.08755796728700375,0.8550653915138212
noxij,122,31700,0.4697010341128395,0.07963111413390102,0.1023719464794614,0.695346748600384
noxij,123,35150,0.6854664747075012,0.07847049666226844,0.09501870735338047,0.825736961648904
noxij,124,34400,0.732176352180695,0.061907269033538395,0.08675207894873473,0.7640919573798495
noxij,125,32750,0.744004805401539,0.06798163264762354,0.08283072413756294,0.8122864906047053
noxij,126,30800,0.6907300567627616,0.0662341299384542,0.0844306615232221,0.7227577466971058
noxij,143,42050,0.804888177029737,0.026809981064904176,0.03817532026142705,0.813310091282147
noxij,144,38500,0.6720779339881555,0.033858988577669315,0.045089881068423696,0.7286585154276547
noxij,145,54698,0.7475696860195303,0.03741403319133109,0.05807169377968752,0.8434812258987736
noxij,146,72600,0.7407389456185254,0.038060046669311266,0.05251188762706289,0.8340593069062348
