group,head,n_frames,kappa,macro_f1,weighted_f1,accuracy
overall,task,65346,0.4180843533831258,0.41976890707005654,0.7133672505607618,0.7092706516083617
overall,social,17295,-0.001077788415379891,0.010646262466714951,0.012572334148477339,0.007343162763804568
